Person_Age,Person_Income,Loan_Amount,Credit_Score,Years_at_Job,Existing_Loans,Education_Level,Home_Ownership,Default_Next_Month,Application_Source,Application_ID
20,175581.0,46347,515,11,1,High School,Own,0,Web_Portal,APP-2206
19,,11726,370,25,3,PhD,Mortgage,0,Web_Portal,APP-7256
37,61876.0,28683,550,24,0,Bachelor,Rent,1,Web_Portal,APP-8926
87,97937.0,9118,718,0,0,High School,Own,1,Web_Portal,APP-6469
20,88759.0,33905,409,29,2,Bachelor,Own,0,Web_Portal,APP-10383
53,187848.0,20812,798,21,1,Bachelor,Own,0,Web_Portal,APP-1431
34,49418.0,32036,467,23,2,High School,Rent,1,Web_Portal,APP-8700
22,33429.0,23987,370,9,3,High School,Mortgage,1,Web_Portal,APP-1867
29,183593.0,36077,324,15,3,Master,Own,0,Web_Portal,APP-3974
41,169816.0,38063,796,23,2,PhD,Rent,0,Web_Portal,APP-6236
67,186901.0,18762,841,34,4,Master,Mortgage,0,Web_Portal,APP-6093
61,,11057,575,18,2,High School,Mortgage,0,Web_Portal,APP-6433
32,75415.0,47127,743,37,2,PhD,Rent,1,Web_Portal,APP-1541
86,29623.0,25045,340,0,3,Master,Own,1,Web_Portal,APP-6195
72,78235.0,36740,330,7,1,High School,Own,0,Web_Portal,APP-2132
47,101141.0,27321,312,27,4,PhD,Own,0,Web_Portal,APP-10837
80,146675.0,34224,591,0,3,Bachelor,Mortgage,0,Web_Portal,APP-5501
20,140014.0,14974,463,13,3,Master,Own,1,Web_Portal,APP-7354
65,199238.0,19328,393,0,4,High School,Own,0,Web_Portal,APP-10333
50,180104.0,42709,446,13,2,PhD,Own,0,Web_Portal,APP-4390
47,173512.0,14981,685,28,2,Bachelor,Own,1,Web_Portal,APP-4888
49,137374.0,25729,513,37,3,High School,Own,0,Web_Portal,APP-3962
34,55085.0,7716,594,7,4,High School,Own,0,Web_Portal,APP-5155
85,127418.0,48862,773,25,1,Master,Rent,0,Legacy_System,APP-4259
81,136481.0,24170,458,23,0,High School,Own,0,Web_Portal,APP-7302
20,47410.0,32313,388,22,3,High School,Own,0,Web_Portal,APP-7034
82,31628.0,38056,751,19,2,PhD,Rent,0,Web_Portal,APP-8918
51,157284.0,38055,364,7,2,Master,Rent,0,Web_Portal,APP-10936
88,23512.0,36127,439,26,2,Bachelor,Own,0,Web_Portal,APP-3583
45,48400.0,38962,413,16,1,PhD,Rent,1,Web_Portal,APP-3813
60,111512.0,10212,354,37,0,High School,Rent,0,Web_Portal,APP-4959
36,100730.0,13199,392,1,0,Master,Own,1,Web_Portal,APP-3947
56,182249.0,4101,514,27,2,High School,Rent,0,Web_Portal,APP-7643
84,150819.0,11856,320,34,3,Master,Mortgage,0,Web_Portal,APP-6174
80,162173.0,16674,817,29,2,Bachelor,Rent,0,Web_Portal,APP-7841
53,62136.0,28377,486,27,4,High School,Own,0,Web_Portal,APP-9298
54,38242.0,47880,302,23,3,PhD,Rent,0,Web_Portal,APP-4586
68,60397.0,47070,343,20,4,Bachelor,Mortgage,0,Web_Portal,APP-10228
18,33601.0,25576,800,22,1,PhD,Own,0,Web_Portal,APP-8988
25,117555.0,47556,526,33,2,Bachelor,Rent,0,Web_Portal,APP-3563
68,46437.0,15954,434,1,1,Master,Own,1,Web_Portal,APP-3630
81,95214.0,49196,351,33,3,PhD,Rent,0,Web_Portal,APP-4190
58,72320.0,42012,377,11,4,PhD,Mortgage,1,Web_Portal,APP-8778
75,165959.0,14175,343,29,3,Master,Rent,0,Web_Portal,APP-8645
80,183992.0,38474,803,17,4,Bachelor,Own,0,Web_Portal,APP-6036
34,143254.0,42168,490,12,4,Master,Own,0,Web_Portal,APP-2080
87,,41225,383,7,4,PhD,Rent,0,Web_Portal,APP-5283
73,122755.0,23674,551,31,0,PhD,Mortgage,0,Web_Portal,APP-10711
27,98206.0,44777,521,1,4,High School,Mortgage,0,Web_Portal,APP-8085
29,96586.0,41205,322,10,0,High School,Rent,0,Web_Portal,APP-3085
78,83209.0,7713,489,22,4,Master,Mortgage,0,Web_Portal,APP-7345
58,175752.0,49029,622,5,0,High School,Own,0,Web_Portal,APP-3452
29,169712.0,32288,310,25,4,Bachelor,Mortgage,1,Web_Portal,APP-5966
58,93920.0,43680,565,13,4,Bachelor,Own,0,Web_Portal,APP-3023
26,122592.0,2002,774,0,0,High School,Rent,0,Web_Portal,APP-9071
61,150864.0,43873,379,12,2,Master,Rent,1,Web_Portal,APP-9987
55,193782.0,45480,660,34,2,Master,Mortgage,1,Web_Portal,APP-9718
69,161367.0,25932,338,2,4,PhD,Mortgage,0,Web_Portal,APP-8321
55,169749.0,34782,429,35,2,PhD,Rent,0,Web_Portal,APP-1226
49,72284.0,35738,415,15,4,PhD,Mortgage,0,Web_Portal,APP-2013
44,152720.0,40775,542,26,3,Bachelor,Mortgage,0,Web_Portal,APP-7679
69,94796.0,29554,466,33,4,Master,Mortgage,0,Web_Portal,APP-2929
55,147874.0,28675,307,28,2,Bachelor,Rent,0,Web_Portal,APP-2043
38,199745.0,19420,592,39,3,Master,Rent,0,Web_Portal,APP-6251
29,116032.0,36388,687,3,1,Bachelor,Own,0,Web_Portal,APP-2404
41,188902.0,20844,539,2,3,High School,Rent,1,Web_Portal,APP-3179
45,191915.0,5944,617,9,0,High School,Own,0,Web_Portal,APP-1697
29,57958.0,8807,593,2,1,Bachelor,Rent,1,Web_Portal,APP-2124
88,25037.0,28429,329,7,1,Bachelor,Rent,0,Web_Portal,APP-8378
49,44194.0,31077,546,22,4,Bachelor,Mortgage,0,Web_Portal,APP-4895
38,48071.0,29620,735,32,3,Master,Rent,0,Web_Portal,APP-9217
58,185913.0,30052,363,15,4,Bachelor,Rent,0,Web_Portal,APP-6110
77,37189.0,26094,532,28,1,Bachelor,Rent,0,Web_Portal,APP-2778
21,183652.0,45895,434,22,2,High School,Rent,0,Web_Portal,APP-8786
58,46863.0,47474,337,35,1,PhD,Own,0,Web_Portal,APP-3634
79,126446.0,13746,646,11,2,Bachelor,Own,0,Web_Portal,APP-8187
55,193277.0,32955,477,21,0,Bachelor,Mortgage,0,Web_Portal,APP-8544
37,128286.0,49397,577,32,4,PhD,Mortgage,0,Web_Portal,APP-8604
83,191713.0,38202,439,7,1,PhD,Own,0,Web_Portal,APP-4489
77,50138.0,1645,671,34,2,Bachelor,Own,0,Web_Portal,APP-9259
19,55421.0,29797,326,37,3,High School,Mortgage,0,Web_Portal,APP-2037
77,61770.0,25011,401,36,1,Bachelor,Rent,0,Web_Portal,APP-7093
21,50183.0,6257,803,39,2,PhD,Mortgage,0,Web_Portal,APP-3256
46,106314.0,25843,697,9,3,Bachelor,Mortgage,0,Web_Portal,APP-9188
66,167892.0,48915,802,4,0,Bachelor,Rent,1,Web_Portal,APP-3613
82,197318.0,12157,484,37,0,PhD,Mortgage,0,Web_Portal,APP-1313
29,116319.0,1917,599,30,0,High School,Mortgage,0,Web_Portal,APP-3649
71,156772.0,28513,522,5,4,High School,Mortgage,0,Web_Portal,APP-3281
59,,8921,306,35,1,High School,Rent,0,Web_Portal,APP-7741
43,76878.0,24070,339,7,0,High School,Own,0,Web_Portal,APP-3979
52,152583.0,3701,304,1,4,Master,Own,0,Web_Portal,APP-3547
78,113280.0,32362,379,28,4,Master,Mortgage,0,Web_Portal,APP-6512
42,149692.0,48769,657,37,1,Bachelor,Rent,1,Web_Portal,APP-6132
83,197836.0,44635,410,17,0,PhD,Own,0,Web_Portal,APP-3159
80,164642.0,41675,753,12,1,High School,Own,0,Web_Portal,APP-8080
74,134693.0,41753,400,29,0,Bachelor,Own,1,Web_Portal,APP-4137
82,110568.0,26290,785,12,1,Master,Own,1,Web_Portal,APP-10079
32,102864.0,37008,837,18,1,PhD,Own,1,Web_Portal,APP-6850
69,120079.0,14340,706,36,4,High School,Mortgage,0,Web_Portal,APP-10865
71,96313.0,19277,811,12,3,High School,Mortgage,0,Web_Portal,APP-7445
30,174946.0,6678,403,30,4,High School,Own,0,Web_Portal,APP-4967
42,136072.0,33587,371,36,3,High School,Rent,1,Web_Portal,APP-2428
28,72485.0,36846,522,2,0,Bachelor,Rent,0,Web_Portal,APP-9422
64,190608.0,29080,360,27,0,High School,Own,1,Web_Portal,APP-3520
69,129446.0,15945,644,16,1,PhD,Mortgage,0,Web_Portal,APP-8837
84,76539.0,38252,328,10,1,High School,Mortgage,0,Web_Portal,APP-5969
72,30995.0,19721,649,12,1,Master,Own,0,Web_Portal,APP-2855
74,189924.0,47158,343,26,1,Master,Rent,0,Web_Portal,APP-9884
24,43010.0,5186,381,6,2,PhD,Own,0,Web_Portal,APP-6602
26,97354.0,24885,585,28,3,High School,Rent,0,Web_Portal,APP-10344
86,51195.0,23687,358,34,3,Master,Own,0,Web_Portal,APP-10868
30,155853.0,21781,307,24,3,High School,Mortgage,0,Web_Portal,APP-1448
19,132158.0,40398,342,5,0,High School,Own,0,Web_Portal,APP-8703
77,141747.0,15413,494,24,3,High School,Mortgage,0,Web_Portal,APP-2284
34,190767.0,22348,539,29,0,High School,Own,0,Web_Portal,APP-6995
63,44967.0,43950,809,22,1,PhD,Own,0,Web_Portal,APP-8899
33,52664.0,10903,551,19,3,Master,Mortgage,0,Web_Portal,APP-4727
88,45888.0,4135,438,29,4,High School,Mortgage,0,Web_Portal,APP-8353
18,179840.0,49723,510,10,4,PhD,Own,0,Web_Portal,APP-1361
76,82758.0,8997,713,6,2,Master,Own,0,Web_Portal,APP-7279
44,71116.0,39713,816,2,0,High School,Own,0,Web_Portal,APP-6230
37,58599.0,15675,642,4,2,High School,Rent,1,Web_Portal,APP-9942
35,60888.0,36281,828,28,0,PhD,Own,1,Web_Portal,APP-8295
81,,48155,823,9,3,Bachelor,Mortgage,0,Web_Portal,APP-9891
53,79507.0,22896,519,29,0,Bachelor,Mortgage,0,Web_Portal,APP-8534
28,23376.0,5718,626,15,3,High School,Own,0,Web_Portal,APP-7251
40,83411.0,7637,553,30,3,PhD,Mortgage,0,Web_Portal,APP-6926
27,143076.0,31246,332,26,4,Bachelor,Mortgage,0,Web_Portal,APP-6149
34,87804.0,15185,782,17,3,PhD,Mortgage,0,Web_Portal,APP-3460
77,147309.0,23210,436,35,2,PhD,Rent,1,Web_Portal,APP-1022
22,24870.0,43425,572,14,0,PhD,Mortgage,1,Web_Portal,APP-3066
36,138523.0,30030,654,27,1,Master,Mortgage,0,Web_Portal,APP-2653
73,158449.0,4240,409,39,2,PhD,Mortgage,0,Web_Portal,APP-1702
37,158160.0,30588,450,36,3,PhD,Mortgage,1,Web_Portal,APP-9490
60,114593.0,17793,586,5,3,PhD,Rent,0,Web_Portal,APP-3743
32,170657.0,16428,627,17,0,PhD,Rent,0,Web_Portal,APP-2376
30,115148.0,7918,306,25,3,High School,Own,0,Web_Portal,APP-2724
83,28981.0,16372,482,32,2,Master,Rent,0,Web_Portal,APP-3468
23,55886.0,11952,677,29,0,High School,Own,0,Web_Portal,APP-4754
60,186272.0,14892,417,11,2,Bachelor,Rent,0,Web_Portal,APP-3325
86,110481.0,27618,320,17,2,Bachelor,Mortgage,1,Web_Portal,APP-1460
69,138278.0,25835,578,2,3,PhD,Rent,0,Web_Portal,APP-6163
79,45727.0,46485,735,32,1,Bachelor,Own,1,Web_Portal,APP-5183
58,96693.0,40028,601,34,2,Master,Rent,1,Web_Portal,APP-6526
77,69104.0,29387,443,15,1,PhD,Own,0,Web_Portal,APP-5082
24,38268.0,44882,796,8,4,Bachelor,Own,0,Web_Portal,APP-2486
56,106940.0,49314,405,17,2,Master,Mortgage,0,Web_Portal,APP-4678
35,150400.0,25125,698,15,1,Master,Rent,0,Web_Portal,APP-1282
85,194202.0,34208,454,27,3,Bachelor,Own,0,Web_Portal,APP-7579
55,136486.0,45088,659,30,0,High School,Rent,1,Web_Portal,APP-5558
68,88464.0,10456,351,16,1,High School,Rent,0,Web_Portal,APP-5308
46,128190.0,5080,733,36,3,Master,Rent,0,Web_Portal,APP-7684
41,56180.0,31587,822,12,4,High School,Mortgage,0,Web_Portal,APP-5865
67,118704.0,17259,499,15,3,Master,Mortgage,0,Web_Portal,APP-4537
25,,34380,310,35,3,High School,Own,0,Web_Portal,APP-4868
29,107905.0,45420,307,9,0,Master,Mortgage,0,Web_Portal,APP-8003
21,97169.0,31743,719,22,2,Bachelor,Rent,0,Web_Portal,APP-3581
68,90726.0,23357,307,35,3,Bachelor,Mortgage,1,Web_Portal,APP-2368
41,150204.0,48178,361,39,4,Master,Own,0,Web_Portal,APP-10469
30,100754.0,34037,761,9,4,Bachelor,Rent,1,Web_Portal,APP-9197
70,181386.0,24500,422,39,1,Master,Mortgage,0,Web_Portal,APP-1597
30,58233.0,12423,586,4,2,High School,Rent,0,Web_Portal,APP-5351
43,192980.0,28853,455,34,1,PhD,Mortgage,0,Web_Portal,APP-7346
43,28002.0,12110,383,37,4,Master,Own,0,Web_Portal,APP-9976
63,,25831,451,4,0,High School,Mortgage,1,Web_Portal,APP-7379
62,183324.0,2050,770,30,4,High School,Rent,0,Web_Portal,APP-5758
86,62120.0,4784,437,18,1,Bachelor,Own,0,Web_Portal,APP-1646
26,175337.0,48381,487,27,2,Bachelor,Own,1,Web_Portal,APP-7381
29,165895.0,6817,635,18,3,High School,Rent,0,Web_Portal,APP-8527
34,101118.0,25850,672,17,2,PhD,Rent,0,Web_Portal,APP-10697
71,184818.0,5367,786,10,4,Master,Own,1,Web_Portal,APP-7023
85,157378.0,49829,816,24,1,PhD,Own,0,Web_Portal,APP-8954
53,197452.0,10325,740,17,4,Master,Own,1,Web_Portal,APP-8165
58,87170.0,39945,759,14,4,Master,Own,1,Web_Portal,APP-4468
84,31394.0,44358,619,15,2,Master,Own,0,Web_Portal,APP-8797
86,121067.0,29077,710,5,0,Bachelor,Rent,1,Web_Portal,APP-8697
45,26734.0,3769,402,18,1,PhD,Own,1,Web_Portal,APP-3990
65,75569.0,13158,403,31,0,PhD,Own,1,Web_Portal,APP-10407
64,135106.0,45610,621,35,2,High School,Rent,1,Web_Portal,APP-5875
65,133005.0,22627,628,15,3,Bachelor,Mortgage,0,Web_Portal,APP-3544
58,199077.0,7411,509,10,2,PhD,Own,0,Web_Portal,APP-9595
74,126564.0,13794,698,34,1,PhD,Own,0,Web_Portal,APP-6341
45,133187.0,19226,595,33,2,High School,Mortgage,1,Web_Portal,APP-2567
63,122067.0,25048,681,37,2,Master,Mortgage,0,Web_Portal,APP-10994
65,173452.0,4340,735,21,1,High School,Mortgage,0,Web_Portal,APP-5066
24,100337.0,28027,563,37,0,High School,Own,0,Web_Portal,APP-4988
28,35828.0,43759,488,35,3,High School,Mortgage,0,Web_Portal,APP-8031
58,175983.0,31706,696,1,4,PhD,Rent,1,Web_Portal,APP-3160
73,38996.0,3598,614,7,0,Master,Own,0,Web_Portal,APP-1685
83,24600.0,35715,522,7,1,Master,Mortgage,0,Web_Portal,APP-8602
82,151930.0,5590,362,18,4,High School,Own,0,Web_Portal,APP-8784
62,73533.0,25489,493,39,0,Master,Own,0,Web_Portal,APP-4243
67,133037.0,25897,829,13,0,PhD,Mortgage,0,Web_Portal,APP-6844
45,131073.0,38235,356,16,3,Master,Own,0,Web_Portal,APP-10219
86,58400.0,19734,609,19,4,Master,Own,0,Web_Portal,APP-3461
88,175355.0,11273,734,29,2,High School,Mortgage,0,Web_Portal,APP-5083
69,181233.0,43331,697,35,0,Bachelor,Rent,1,Web_Portal,APP-3837
18,24522.0,26276,415,27,0,Master,Own,0,Web_Portal,APP-4697
52,113938.0,46970,741,31,0,Bachelor,Mortgage,0,Web_Portal,APP-8128
81,172150.0,14583,352,20,1,High School,Rent,0,Web_Portal,APP-7267
33,140484.0,34803,354,23,4,Master,Mortgage,0,Web_Portal,APP-5941
81,137431.0,41845,583,16,4,Master,Rent,0,Web_Portal,APP-6946
48,124294.0,27681,786,7,3,Bachelor,Own,0,Web_Portal,APP-5583
35,126887.0,5223,724,31,1,High School,Rent,1,Web_Portal,APP-6784
21,99314.0,19281,581,35,0,High School,Rent,1,Web_Portal,APP-5040
64,151506.0,6353,666,18,2,Master,Mortgage,0,Web_Portal,APP-3230
18,133043.0,10121,710,19,0,Bachelor,Rent,0,Web_Portal,APP-8569
52,78414.0,5708,307,24,3,PhD,Mortgage,0,Web_Portal,APP-1935
41,37903.0,36754,799,8,3,PhD,Rent,0,Web_Portal,APP-3320
21,184628.0,16920,401,8,1,Bachelor,Own,0,Web_Portal,APP-5878
73,117805.0,46799,350,13,1,Bachelor,Rent,1,Web_Portal,APP-1521
50,182776.0,24750,649,11,3,PhD,Mortgage,0,Web_Portal,APP-1522
39,198050.0,2690,702,32,0,Bachelor,Own,1,Web_Portal,APP-6345
84,55070.0,15678,775,25,0,PhD,Rent,0,Web_Portal,APP-10876
68,50932.0,30668,686,37,1,Master,Own,0,Web_Portal,APP-4359
77,107594.0,40347,627,22,1,PhD,Rent,0,Web_Portal,APP-2311
47,53236.0,13129,459,17,4,PhD,Rent,0,Web_Portal,APP-4983
58,197124.0,35771,423,24,0,High School,Rent,0,Web_Portal,APP-7494
62,66865.0,25795,342,35,0,PhD,Mortgage,1,Web_Portal,APP-10560
64,151094.0,28087,631,23,4,Bachelor,Mortgage,1,Web_Portal,APP-2716
20,157912.0,10916,485,32,2,PhD,Mortgage,0,Web_Portal,APP-1780
24,26185.0,18842,551,23,4,Master,Rent,0,Web_Portal,APP-9798
66,,8850,513,11,0,Bachelor,Own,0,Web_Portal,APP-9231
78,41125.0,49266,739,20,0,High School,Own,0,Web_Portal,APP-6607
83,68281.0,25744,726,17,2,High School,Mortgage,1,Web_Portal,APP-6978
60,99322.0,36682,309,5,2,Master,Mortgage,1,Web_Portal,APP-1651
74,84771.0,14133,471,13,4,Master,Rent,0,Web_Portal,APP-4747
75,90453.0,29057,713,26,4,High School,Mortgage,0,Web_Portal,APP-3196
60,115195.0,22523,813,24,4,PhD,Own,1,Web_Portal,APP-9418
86,35419.0,33862,450,0,3,PhD,Mortgage,0,Web_Portal,APP-1369
47,99698.0,32564,467,15,4,PhD,Mortgage,0,Web_Portal,APP-10884
80,161583.0,7449,739,38,3,High School,Own,0,Web_Portal,APP-9005
55,141347.0,27395,415,0,1,Bachelor,Own,0,Web_Portal,APP-5214
86,92828.0,40821,485,35,0,Bachelor,Rent,0,Web_Portal,APP-1377
59,89550.0,2755,759,36,0,PhD,Own,0,Web_Portal,APP-10446
65,105687.0,34602,590,29,2,Bachelor,Own,0,Web_Portal,APP-3216
82,108232.0,28963,352,20,1,Bachelor,Rent,0,Web_Portal,APP-9682
50,127327.0,25812,827,23,3,High School,Rent,1,Web_Portal,APP-2613
42,21694.0,46488,407,22,3,High School,Rent,0,Web_Portal,APP-7979
46,153783.0,33577,742,22,3,High School,Own,1,Web_Portal,APP-8549
19,50755.0,6312,772,3,4,PhD,Own,0,Web_Portal,APP-2827
78,123182.0,17312,453,35,1,High School,Mortgage,1,Web_Portal,APP-4632
37,110791.0,44432,727,20,1,Bachelor,Own,1,Web_Portal,APP-1962
36,158886.0,3665,333,29,3,Bachelor,Own,1,Web_Portal,APP-3993
30,196796.0,41483,397,16,0,High School,Rent,0,Web_Portal,APP-7606
86,143761.0,6282,590,31,0,High School,Mortgage,0,Web_Portal,APP-10672
36,95846.0,12544,638,5,2,Master,Rent,0,Web_Portal,APP-3376
83,113120.0,28077,438,19,2,Master,Rent,1,Web_Portal,APP-9880
18,,24586,762,21,0,Bachelor,Own,1,Web_Portal,APP-1359
44,79919.0,10542,534,13,3,Master,Own,0,Web_Portal,APP-4839
80,131411.0,31993,510,4,1,Master,Mortgage,0,Web_Portal,APP-9184
22,41309.0,49101,334,13,1,Master,Mortgage,0,Web_Portal,APP-2246
55,43618.0,10498,577,21,3,Master,Rent,0,Web_Portal,APP-8504
24,159872.0,8564,511,34,4,High School,Rent,0,Web_Portal,APP-9349
76,53427.0,5991,417,34,1,High School,Rent,1,Web_Portal,APP-7511
61,187596.0,35484,640,38,0,Master,Own,1,Web_Portal,APP-6087
46,73952.0,31396,516,34,1,PhD,Rent,0,Web_Portal,APP-4694
73,131186.0,29677,539,27,2,Master,Rent,0,Web_Portal,APP-2573
70,152430.0,28365,436,16,2,High School,Own,0,Web_Portal,APP-7281
82,188571.0,15531,677,2,2,Master,Mortgage,0,Web_Portal,APP-6439
71,22263.0,40883,362,24,0,Bachelor,Own,1,Web_Portal,APP-3567
29,64858.0,15096,364,6,4,Bachelor,Own,1,Web_Portal,APP-4423
89,47219.0,22891,448,27,3,PhD,Mortgage,0,Web_Portal,APP-3037
87,129786.0,28456,369,22,4,PhD,Own,0,Web_Portal,APP-10243
29,158907.0,33664,335,9,2,Master,Mortgage,0,Web_Portal,APP-1772
75,,40884,731,33,0,High School,Rent,0,Web_Portal,APP-6380
89,74325.0,44282,818,30,4,PhD,Own,0,Web_Portal,APP-10568
78,76955.0,4372,766,1,0,High School,Mortgage,0,Web_Portal,APP-4562
44,93551.0,42182,463,4,1,High School,Mortgage,0,Web_Portal,APP-1562
79,156890.0,22016,381,0,1,High School,Own,0,Web_Portal,APP-7683
29,182767.0,40449,723,32,2,PhD,Mortgage,1,Web_Portal,APP-3546
24,54571.0,11322,629,17,4,Master,Rent,0,Web_Portal,APP-6510
56,79612.0,10071,664,6,2,Master,Mortgage,0,Web_Portal,APP-6330
19,47268.0,39457,717,8,4,Bachelor,Rent,0,Web_Portal,APP-10667
54,135936.0,15334,846,1,4,PhD,Rent,0,Web_Portal,APP-5531
40,137174.0,28165,560,24,4,PhD,Mortgage,0,Web_Portal,APP-2674
27,197234.0,25362,611,1,1,Master,Rent,0,Web_Portal,APP-8395
33,123727.0,24997,511,27,2,Bachelor,Own,0,Web_Portal,APP-1365
76,98277.0,15852,653,9,3,Bachelor,Rent,0,Web_Portal,APP-9016
84,77352.0,15699,697,18,2,High School,Mortgage,0,Web_Portal,APP-10376
82,37748.0,7180,626,17,2,Master,Rent,1,Web_Portal,APP-5327
66,174712.0,18821,358,36,1,Master,Own,0,Web_Portal,APP-10983
68,91880.0,49469,451,21,2,High School,Own,0,Web_Portal,APP-1147
48,167765.0,41739,347,2,0,Bachelor,Mortgage,0,Web_Portal,APP-2668
77,113885.0,14194,777,2,0,PhD,Mortgage,0,Web_Portal,APP-4088
78,64389.0,42406,770,36,2,High School,Own,0,Web_Portal,APP-9844
43,54880.0,1520,593,3,4,High School,Own,0,Web_Portal,APP-8650
68,171174.0,6293,363,38,3,PhD,Own,0,Web_Portal,APP-1407
23,54121.0,36308,785,39,0,Bachelor,Rent,0,Web_Portal,APP-10584
64,186872.0,22574,553,0,3,Bachelor,Mortgage,0,Web_Portal,APP-8788
25,48750.0,25541,821,39,2,PhD,Own,1,Web_Portal,APP-4456
41,91246.0,42049,511,32,0,Master,Own,0,Web_Portal,APP-7186
44,184238.0,29890,532,19,4,High School,Own,1,Web_Portal,APP-5182
63,150436.0,17667,506,35,3,PhD,Mortgage,0,Web_Portal,APP-4576
43,41881.0,9947,771,14,1,High School,Mortgage,0,Web_Portal,APP-4271
72,31273.0,29820,794,39,0,High School,Own,0,Web_Portal,APP-5940
19,145349.0,17333,488,35,4,Master,Own,0,Web_Portal,APP-2031
53,148574.0,11773,597,37,3,Master,Own,0,Web_Portal,APP-9872
73,152735.0,32255,707,32,4,Master,Mortgage,1,Web_Portal,APP-7230
48,163624.0,37189,338,23,0,PhD,Mortgage,0,Web_Portal,APP-7592
48,,34410,768,7,1,Bachelor,Mortgage,1,Web_Portal,APP-9906
51,22838.0,23807,484,27,4,High School,Own,0,Web_Portal,APP-10811
80,116355.0,44781,391,19,2,High School,Mortgage,0,Web_Portal,APP-7724
64,139097.0,29848,790,8,4,Master,Own,1,Web_Portal,APP-9029
80,124139.0,39484,646,4,0,Bachelor,Rent,0,Web_Portal,APP-9052
50,141412.0,30564,849,7,4,High School,Own,1,Web_Portal,APP-1855
59,149817.0,7120,748,33,2,PhD,Rent,0,Web_Portal,APP-4926
77,69665.0,5209,795,37,0,High School,Rent,0,Web_Portal,APP-9547
26,198468.0,34459,578,16,1,PhD,Own,0,Web_Portal,APP-1078
20,113937.0,6507,517,23,2,Master,Mortgage,1,Web_Portal,APP-8088
43,163859.0,18352,418,32,3,Bachelor,Mortgage,1,Web_Portal,APP-3247
60,78175.0,10271,558,5,0,Bachelor,Rent,1,Web_Portal,APP-9263
40,107367.0,48611,382,28,0,High School,Rent,0,Web_Portal,APP-5026
84,55547.0,39463,550,24,4,Master,Mortgage,1,Web_Portal,APP-10949
57,153074.0,5720,357,31,4,PhD,Rent,0,Web_Portal,APP-10571
73,,48767,651,34,4,High School,Mortgage,0,Web_Portal,APP-10295
61,74607.0,13437,510,3,4,Bachelor,Own,1,Web_Portal,APP-1714
87,28611.0,43519,467,1,4,High School,Mortgage,1,Web_Portal,APP-8451
61,135503.0,45297,752,21,0,High School,Rent,0,Web_Portal,APP-1788
27,170694.0,33544,629,14,4,PhD,Rent,0,Web_Portal,APP-3279
31,155546.0,48025,383,15,1,PhD,Rent,0,Web_Portal,APP-5095
75,173520.0,7517,371,38,2,Bachelor,Mortgage,1,Web_Portal,APP-4897
82,,22450,444,34,1,High School,Rent,0,Web_Portal,APP-8944
85,22438.0,16314,803,37,4,Bachelor,Own,0,Web_Portal,APP-8177
79,59685.0,13924,394,14,3,PhD,Own,1,Web_Portal,APP-10076
35,69545.0,12223,551,19,0,PhD,Own,0,Web_Portal,APP-10452
38,190491.0,35434,673,6,3,Bachelor,Own,0,Web_Portal,APP-4631
73,83184.0,28366,638,29,2,High School,Mortgage,1,Web_Portal,APP-9624
76,129640.0,10333,336,0,3,High School,Rent,0,Web_Portal,APP-8297
33,113676.0,37286,816,24,4,PhD,Own,0,Web_Portal,APP-7272
51,53719.0,29172,339,35,0,Bachelor,Rent,0,Web_Portal,APP-1424
75,98971.0,40893,790,12,4,Bachelor,Mortgage,0,Web_Portal,APP-1392
76,,4365,847,12,3,Bachelor,Mortgage,0,Web_Portal,APP-4191
50,172890.0,10952,644,30,1,Master,Mortgage,0,Web_Portal,APP-1016
77,37705.0,21163,374,14,0,Bachelor,Mortgage,0,Web_Portal,APP-7335
89,56672.0,11694,825,15,2,Master,Own,1,Web_Portal,APP-5200
19,64153.0,37019,417,18,2,PhD,Rent,0,Web_Portal,APP-3672
47,131359.0,21387,691,9,4,PhD,Mortgage,0,Web_Portal,APP-3444
88,,11607,818,22,1,Bachelor,Mortgage,0,Web_Portal,APP-7697
87,88481.0,40828,569,4,3,Master,Mortgage,0,Web_Portal,APP-7164
44,191451.0,45828,546,7,1,Bachelor,Rent,0,Web_Portal,APP-3601
39,148785.0,43836,327,20,4,PhD,Own,0,Web_Portal,APP-4493
72,153661.0,31267,505,15,0,High School,Mortgage,0,Web_Portal,APP-7044
50,125312.0,41720,478,0,1,PhD,Rent,1,Web_Portal,APP-2459
53,137219.0,22117,424,6,0,High School,Own,0,Web_Portal,APP-4804
28,107340.0,28338,651,29,0,PhD,Own,0,Web_Portal,APP-10845
35,44248.0,38675,493,15,4,Master,Mortgage,0,Web_Portal,APP-8394
55,119272.0,24553,549,30,4,Master,Mortgage,0,Web_Portal,APP-5839
34,101014.0,14796,442,16,2,PhD,Mortgage,0,Web_Portal,APP-9111
62,155455.0,8662,721,23,3,PhD,Mortgage,0,Web_Portal,APP-4835
50,195157.0,22320,807,9,0,Master,Mortgage,0,Web_Portal,APP-10313
40,44085.0,13095,771,32,1,PhD,Mortgage,0,Web_Portal,APP-6683
53,35029.0,27988,783,8,3,PhD,Mortgage,1,Web_Portal,APP-9748
75,196057.0,22473,832,12,3,PhD,Rent,1,Web_Portal,APP-6827
41,90509.0,47130,483,8,3,High School,Mortgage,0,Web_Portal,APP-10748
39,25397.0,23007,717,23,2,Bachelor,Mortgage,0,Web_Portal,APP-5724
